timestamp,symbol,open,high,low,close,volume
2020-03-13,AAPL,130.78,135.3,130.6,133.24,8172487
2020-03-13,ABNB,187.34,188.27,180.23,184.83,3904021
2020-03-13,ADBE,125.86,126.72,122.08,125.23,2686797
2020-03-13,AMD,116.22,117.67,115.05,117.04,4750183
2020-03-13,AMZN,89.52,89.63,89.3,89.54,4932177
2020-03-13,BABA,51.01,51.44,50.23,50.75,3168343
2020-03-13,COIN,107.59,107.79,104.06,106.03,3278309
2020-03-13,CRM,85.9,86.57,84.27,85.34,200498
2020-03-13,CSCO,57.54,57.88,57.16,57.83,6996095
2020-03-13,DIS,83.38,84.23,82.79,84.21,2627822
2020-03-13,GOOGL,200.74,202.75,200.56,201.31,2979385
2020-03-13,INTC,183.28,186.63,181.95,185.79,1033877
2020-03-13,JPM,141.63,141.7,136.55,138.87,560557
2020-03-13,MA,129.21,132.2,128.33,130.51,2355878
2020-03-13,META,68.6,69.23,68.51,68.93,1200673
2020-03-13,MSFT,197.98,199.33,195.45,196.73,9325337
2020-03-13,NFLX,114.37,116.43,114.12,115.7,2644438
2020-03-13,NVDA,91.72,92.01,91.59,91.66,3545720
2020-03-13,ORCL,125.41,126.91,123.38,125.29,1130686
2020-03-13,PYPL,133.18,136.34,131.41,133.15,9763476
2020-03-13,SHOP,165.68,165.8,162.91,164.61,7300865
2020-03-13,SQ,107.15,107.62,104.55,106.0,8517296
2020-03-13,TSLA,128.27,132.34,127.63,130.05,7648070
2020-03-13,UBER,122.51,122.66,121.41,122.01,3008538
2020-03-13,V,215.53,217.17,213.09,214.78,4955565
2020-03-16,AAPL,132.1,132.43,131.56,132.4,3510599
2020-03-16,ABNB,182.5,183.02,181.32,182.32,8124648
2020-03-16,ADBE,124.39,125.9,124.24,124.51,2630450
2020-03-16,AMD,114.7,115.3,113.99,114.88,7579461
2020-03-16,AMZN,87.66,88.48,87.21,88.34,6591870
2020-03-16,BABA,51.88,52.03,51.64,51.87,2711512
2020-03-16,COIN,105.88,106.38,103.39,105.61,1172259
2020-03-16,CRM,86.75,88.36,86.43,86.76,8921198
2020-03-16,CSCO,56.63,56.71,55.4,56.44,2787798
2020-03-16,DIS,83.61,84.62,83.48,83.83,3528706
2020-03-16,GOOGL,202.29,203.64,200.2,202.76,804990
2020-03-16,INTC,185.48,187.85,183.82,185.69,2999044
2020-03-16,JPM,139.48,139.81,137.6,138.91,3420915
2020-03-16,MA,129.5,132.61,128.8,130.66,1521179
2020-03-16,META,69.19,69.91,68.97,69.45,2359279
2020-03-16,MSFT,202.37,207.13,200.09,201.34,9762514
2020-03-16,NFLX,112.16,113.77,111.51,113.14,3462029
2020-03-16,NVDA,92.82,93.52,90.87,92.14,7929856
2020-03-16,ORCL,124.65,125.4,123.71,124.63,1550479
2020-03-16,PYPL,134.56,135.55,134.08,134.67,8320955
2020-03-16,SHOP,162.85,168.18,162.43,164.96,7314210
2020-03-16,SQ,107.0,107.02,106.42,106.87,5507303
2020-03-16,TSLA,127.65,129.84,126.84,128.05,4277038
2020-03-16,UBER,123.43,123.5,122.21,122.34,6487718
2020-03-16,V,211.32,212.44,210.99,211.66,8066484
2020-03-17,AAPL,134.11,135.51,133.38,135.38,5541643
2020-03-17,ABNB,178.65,182.76,178.41,179.47,358556
2020-03-17,ADBE,124.19,125.67,124.06,125.12,5000325
2020-03-17,AMD,114.41,116.17,113.72,115.76,9971077
2020-03-17,AMZN,88.09,88.83,87.73,88.71,7218399
2020-03-17,BABA,50.98,51.28,50.13,50.98,8325582
2020-03-17,COIN,105.25,105.39,103.47,104.39,1239712
2020-03-17,CRM,86.71,87.01,85.45,86.43,1269733
2020-03-17,CSCO,56.17,57.71,56.0,56.76,4351925
2020-03-17,DIS,85.09,85.63,83.22,84.45,3687107
2020-03-17,GOOGL,204.32,206.51,204.22,205.12,4455499
2020-03-17,INTC,178.13,178.92,177.53,178.1,4018785
2020-03-17,JPM,139.26,139.41,138.64,139.23,1659837
2020-03-17,MA,129.66,130.49,129.39,129.47,2967252
2020-03-17,META,68.68,69.65,68.23,69.12,1837975
2020-03-17,MSFT,193.76,195.61,192.67,194.72,9633029
2020-03-17,NFLX,111.69,114.11,110.96,112.57,6018715
2020-03-17,NVDA,91.65,91.83,89.04,90.65,370500
2020-03-17,ORCL,121.08,121.14,120.94,121.11,9281119
2020-03-17,PYPL,131.25,134.63,130.66,132.67,4153623
2020-03-17,SHOP,167.51,167.88,162.87,166.29,763599
2020-03-17,SQ,104.92,106.05,102.96,105.37,3803047
2020-03-17,TSLA,128.44,130.21,127.73,128.16,7206895
2020-03-17,UBER,120.85,121.18,119.38,120.99,9235045
2020-03-17,V,213.93,214.57,210.1,213.15,9349309
2020-03-18,AAPL,134.94,136.18,130.69,134.5,237718
2020-03-18,ABNB,182.93,183.32,178.79,182.33,4893003
2020-03-18,ADBE,125.63,127.76,124.86,125.78,8021661
2020-03-18,AMD,115.55,116.16,114.85,115.65,5203249
2020-03-18,AMZN,90.79,91.9,90.78,91.73,464060
2020-03-18,BABA,51.88,52.12,51.84,51.96,538332
2020-03-18,COIN,104.35,104.46,103.87,104.05,9052358
2020-03-18,CRM,85.56,85.93,84.84,85.34,6213845
2020-03-18,CSCO,56.43,56.79,55.85,56.39,1822169
2020-03-18,DIS,84.44,85.32,83.17,84.43,3708927
2020-03-18,GOOGL,205.9,207.95,205.37,206.87,4609805
2020-03-18,INTC,179.68,180.49,176.85,177.14,4359297
2020-03-18,JPM,137.15,137.69,137.07,137.29,7464005
2020-03-18,MA,129.2,129.39,126.66,129.28,636615
2020-03-18,META,69.46,71.61,69.28,70.63,3419586
2020-03-18,MSFT,196.37,198.78,195.1,197.84,5102698
2020-03-18,NFLX,111.47,112.97,111.28,112.49,1476841
2020-03-18,NVDA,93.77,93.82,90.04,91.82,864432
2020-03-18,ORCL,120.08,120.88,118.75,119.88,1284331
2020-03-18,PYPL,134.05,136.04,133.87,135.28,8424313
2020-03-18,SHOP,168.21,168.57,165.54,166.31,4887686
2020-03-18,SQ,106.82,107.22,106.69,106.81,9857961
2020-03-18,TSLA,127.91,128.91,124.63,125.95,8117626
2020-03-18,UBER,119.95,120.7,119.6,120.45,6738715
2020-03-18,V,211.47,216.98,210.53,213.09,6510609
2020-03-19,AAPL,138.09,138.27,137.44,137.55,8015130
2020-03-19,ABNB,183.41,185.51,183.07,184.74,3779475
2020-03-19,ADBE,126.13,127.27,125.37,125.95,1871916
2020-03-19,AMD,116.98,118.34,116.21,117.55,3219345
2020-03-19,AMZN,92.06,92.58,90.58,91.11,3731115
2020-03-19,BABA,52.84,53.12,52.51,53.05,309838
2020-03-19,COIN,100.65,104.51,100.64,102.46,5298768
2020-03-19,CRM,85.25,86.03,83.51,85.91,9908963
2020-03-19,CSCO,56.12,57.43,56.02,57.37,6130181
2020-03-19,DIS,82.86,83.04,81.21,82.45,3282318
2020-03-19,GOOGL,202.55,205.69,199.73,203.8,9208352
2020-03-19,INTC,176.04,181.46,175.87,178.03,9713407
2020-03-19,JPM,138.12,139.93,136.0,137.65,4983993
2020-03-19,MA,130.35,130.95,130.14,130.9,5091347
2020-03-19,META,69.68,71.37,69.52,70.46,2654193
2020-03-19,MSFT,197.25,198.73,197.02,197.62,4475488
2020-03-19,NFLX,111.07,114.4,110.57,112.92,1427118
2020-03-19,NVDA,93.16,93.26,92.37,93.14,6399397
2020-03-19,ORCL,120.0,120.37,119.9,120.04,7698999
2020-03-19,PYPL,138.39,138.47,137.86,138.32,7581336
2020-03-19,SHOP,167.26,167.39,165.29,166.27,9934984
2020-03-19,SQ,110.87,110.93,105.28,108.31,3735003
2020-03-19,TSLA,125.01,126.05,124.83,125.28,2713854
2020-03-19,UBER,124.88,125.46,121.33,123.02,9679454
2020-03-19,V,214.02,219.78,212.93,213.76,4505484
2020-03-20,AAPL,139.28,141.84,136.78,139.06,127094
2020-03-20,ABNB,185.75,186.69,184.72,184.98,6614730
2020-03-20,ADBE,128.0,129.88,126.28,128.93,6762104
2020-03-20,AMD,114.61,114.8,111.71,114.72,5403910
2020-03-20,AMZN,91.43,92.93,91.35,92.56,7156868
2020-03-20,BABA,54.03,54.41,53.54,54.31,2823138
2020-03-20,COIN,102.32,102.84,101.15,101.91,496277
2020-03-20,CRM,86.27,87.8,85.86,86.8,3740679
2020-03-20,CSCO,57.17,57.76,56.79,57.13,165203
2020-03-20,DIS,82.78,83.48,81.54,81.86,7525567
2020-03-20,GOOGL,204.8,209.38,201.28,206.42,7964021
2020-03-20,INTC,175.2,178.32,174.35,174.65,3449167
2020-03-20,JPM,137.39,140.0,137.31,138.68,6542563
2020-03-20,MA,135.96,137.09,135.03,136.97,7832994
2020-03-20,META,71.61,71.91,71.1,71.41,8062216
2020-03-20,MSFT,203.52,204.4,199.01,200.75,528030
2020-03-20,NFLX,111.85,113.62,110.18,112.06,6171885
2020-03-20,NVDA,93.45,94.03,92.72,93.74,2900639
2020-03-20,ORCL,116.7,117.28,116.04,117.24,1160808
2020-03-20,PYPL,140.3,141.81,139.34,140.84,3608555
2020-03-20,SHOP,165.27,168.42,164.78,165.54,7614032
2020-03-20,SQ,108.09,108.24,107.28,108.01,2954023
2020-03-20,TSLA,124.85,125.11,123.58,124.51,2700768
2020-03-20,UBER,122.38,124.22,121.59,123.75,4236316
2020-03-20,V,214.48,214.96,211.81,212.26,5526654
2020-03-23,AAPL,141.04,141.62,140.62,140.94,9300637
2020-03-23,ABNB,185.62,189.59,183.36,186.18,5549078
2020-03-23,ADBE,130.37,130.96,128.66,129.65,3799388
2020-03-23,AMD,112.5,113.61,111.94,112.2,9630287
2020-03-23,AMZN,90.65,91.98,89.16,90.59,1040576
2020-03-23,BABA,54.97,55.56,54.43,55.37,7369882
2020-03-23,COIN,102.5,103.58,101.09,101.88,1669049
2020-03-23,CRM,87.38,88.13,86.3,87.51,2321133
2020-03-23,CSCO,59.28,59.54,59.24,59.4,3896406
2020-03-23,DIS,82.24,83.48,82.05,82.72,8218729
2020-03-23,GOOGL,205.98,207.38,204.61,206.36,8416078
2020-03-23,INTC,172.13,177.11,172.11,175.16,1425444
2020-03-23,JPM,140.71,142.08,140.4,141.89,1072935
2020-03-23,MA,136.23,136.99,134.65,135.04,402134
2020-03-23,META,70.08,71.94,68.97,70.5,1805184
2020-03-23,MSFT,207.45,208.71,204.21,206.77,5836738
2020-03-23,NFLX,111.86,114.78,111.84,113.47,5480384
2020-03-23,NVDA,93.39,95.42,93.21,94.49,3977861
2020-03-23,ORCL,119.64,121.56,118.22,120.29,2662231
2020-03-23,PYPL,141.89,141.91,140.53,141.33,7994447
2020-03-23,SHOP,165.1,166.44,164.27,165.0,3167260
2020-03-23,SQ,106.61,107.21,104.42,106.14,6166117
2020-03-23,TSLA,124.16,125.25,123.94,124.35,2579845
2020-03-23,UBER,125.01,126.97,124.82,125.39,9691337
2020-03-23,V,212.16,213.45,211.67,213.33,9415926
2020-03-24,AAPL,138.89,139.11,137.25,139.01,2669135
2020-03-24,ABNB,188.95,190.5,186.34,188.49,2142657
2020-03-24,ADBE,133.75,133.97,128.42,131.59,1902857
2020-03-24,AMD,111.33,113.57,109.65,112.27,2681863
2020-03-24,AMZN,89.75,90.89,89.08,90.03,9276259
2020-03-24,BABA,55.54,55.54,55.19,55.22,9586162
2020-03-24,COIN,97.85,98.74,96.58,97.69,3812653
2020-03-24,CRM,87.78,88.52,87.17,87.68,6340765
2020-03-24,CSCO,59.63,60.7,59.4,60.32,391321
2020-03-24,DIS,83.67,84.72,82.27,83.31,3654340
2020-03-24,GOOGL,212.05,213.77,209.65,210.03,2146728
2020-03-24,INTC,175.83,178.12,174.82,177.34,9719086
2020-03-24,JPM,142.56,144.71,141.82,143.49,1967934
2020-03-24,MA,134.84,136.59,133.31,134.18,6060000
2020-03-24,META,70.2,71.41,70.03,70.76,6827677
2020-03-24,MSFT,209.5,212.86,209.3,210.43,8727671
2020-03-24,NFLX,114.73,115.79,113.78,114.07,6335539
2020-03-24,NVDA,92.77,92.84,90.44,92.24,9688567
2020-03-24,ORCL,121.71,123.03,118.27,120.1,9386802
2020-03-24,PYPL,138.63,141.35,137.48,139.67,3016084
2020-03-24,SHOP,167.69,170.01,165.51,168.04,1814282
2020-03-24,SQ,108.4,108.45,106.54,107.32,4999439
2020-03-24,TSLA,126.27,126.77,124.18,125.41,2784490
2020-03-24,UBER,121.72,122.17,119.05,120.52,2350481
2020-03-24,V,215.49,219.45,210.6,214.37,5620379
2020-03-25,AAPL,139.15,140.51,137.86,139.95,465452
2020-03-25,ABNB,182.32,182.48,181.36,182.19,9382939
2020-03-25,ADBE,133.54,136.52,133.05,133.34,3730905
2020-03-25,AMD,111.04,112.33,110.47,110.99,7964425
2020-03-25,AMZN,90.2,91.42,90.13,90.7,1931730
2020-03-25,BABA,55.28,55.95,54.08,54.63,4902449
2020-03-25,COIN,96.45,96.95,94.41,96.08,2984285
2020-03-25,CRM,87.15,88.42,86.94,87.06,7035533
2020-03-25,CSCO,61.48,61.93,60.08,60.66,8658140
2020-03-25,DIS,85.06,85.24,82.93,84.11,6883279
2020-03-25,GOOGL,214.52,214.98,212.58,212.75,6059189
2020-03-25,INTC,174.16,177.44,173.37,175.16,9224751
2020-03-25,JPM,147.16,147.2,145.87,146.07,4069603
2020-03-25,MA,131.4,131.69,131.16,131.68,6202272
2020-03-25,META,70.58,70.72,70.25,70.38,1751288
2020-03-25,MSFT,207.45,208.07,207.1,207.65,2664419
2020-03-25,NFLX,114.63,114.73,113.0,114.72,6059030
2020-03-25,NVDA,93.75,94.07,93.3,93.31,8327538
2020-03-25,ORCL,119.31,120.27,118.25,119.11,6765760
2020-03-25,PYPL,140.7,141.26,140.36,140.89,2155688
2020-03-25,SHOP,164.08,164.16,162.76,163.16,9231359
2020-03-25,SQ,107.1,107.4,105.06,107.27,2154966
2020-03-25,TSLA,129.49,131.0,129.49,130.98,5105264
2020-03-25,UBER,118.78,120.08,118.73,119.43,4882806
2020-03-25,V,207.47,208.23,207.2,207.39,9525200
2020-03-26,AAPL,131.95,134.07,130.97,132.96,930593
2020-03-26,ABNB,178.49,178.8,176.6,177.42,5650031
2020-03-26,ADBE,132.43,134.44,131.9,132.73,8684733
2020-03-26,AMD,112.96,113.2,110.95,111.75,5478680
2020-03-26,AMZN,92.88,93.41,91.5,93.08,2004887
2020-03-26,BABA,53.96,54.97,53.41,54.39,123585
2020-03-26,COIN,99.25,99.3,98.79,98.91,3081347
2020-03-26,CRM,86.16,86.97,85.7,86.06,3063652
2020-03-26,CSCO,59.93,60.38,58.7,60.16,4234109
2020-03-26,DIS,84.29,86.18,82.75,84.48,6816603
2020-03-26,GOOGL,219.26,220.24,218.52,219.85,4494047
2020-03-26,INTC,176.02,178.5,175.27,178.18,223223
2020-03-26,JPM,141.11,144.91,140.79,142.62,6129827
2020-03-26,MA,130.4,130.82,128.81,130.34,7673977
2020-03-26,META,70.94,72.02,69.97,70.84,5257475
2020-03-26,MSFT,213.15,213.43,212.94,213.03,4400004
2020-03-26,NFLX,112.69,113.11,111.99,112.02,3743264
2020-03-26,NVDA,91.06,92.2,90.68,91.27,1558192
2020-03-26,ORCL,120.79,121.39,118.84,119.55,4837576
2020-03-26,PYPL,146.55,148.12,145.42,146.06,9546367
2020-03-26,SHOP,162.01,164.35,159.07,160.5,3458585
2020-03-26,SQ,106.33,106.98,103.52,104.83,7313991
2020-03-26,TSLA,128.39,132.2,127.29,130.52,4226076
2020-03-26,UBER,116.96,117.87,116.02,117.34,1163688
2020-03-26,V,201.6,203.72,201.49,202.84,7601968
2020-03-27,AAPL,133.81,135.24,133.4,133.7,1902974
2020-03-27,ABNB,174.77,176.29,172.98,175.36,5127905
2020-03-27,ADBE,133.41,133.71,133.01,133.07,4302094
2020-03-27,AMD,112.27,115.39,110.67,113.0,4236391
2020-03-27,AMZN,92.54,93.96,91.88,93.21,4911965
2020-03-27,BABA,54.22,55.56,53.94,55.0,4094733
2020-03-27,COIN,97.91,99.92,96.82,98.44,3723815
2020-03-27,CRM,86.67,86.94,86.64,86.72,5540789
2020-03-27,CSCO,58.93,59.69,58.7,58.96,6993572
2020-03-27,DIS,85.55,85.58,85.46,85.51,582355
2020-03-27,GOOGL,212.5,217.95,211.37,215.9,2643608
2020-03-27,INTC,176.74,180.74,176.01,177.99,9691355
2020-03-27,JPM,143.74,144.63,142.43,143.95,8877747
2020-03-27,MA,128.86,129.19,126.83,128.01,9686738
2020-03-27,META,69.32,71.34,69.25,70.03,3675036
2020-03-27,MSFT,211.44,212.76,210.82,211.17,1888959
2020-03-27,NFLX,111.41,113.86,109.49,111.83,8989437
2020-03-27,NVDA,90.45,91.35,89.14,90.68,9470266
2020-03-27,ORCL,123.17,124.86,123.14,124.04,8413390
2020-03-27,PYPL,145.68,146.85,144.85,145.71,2039687
2020-03-27,SHOP,157.52,162.1,155.34,159.8,3159912
2020-03-27,SQ,101.55,102.0,101.47,101.75,213566
2020-03-27,TSLA,129.1,131.94,129.03,130.55,9738695
2020-03-27,UBER,120.11,120.45,119.93,120.41,2648309
2020-03-27,V,201.64,201.79,196.72,198.59,6407741
2020-03-30,AAPL,130.3,133.08,129.72,131.29,1303624
2020-03-30,ABNB,177.75,181.81,177.64,180.9,5826621
2020-03-30,ADBE,135.59,138.35,135.3,135.42,3200917
2020-03-30,AMD,111.71,112.9,109.79,112.11,5341874
2020-03-30,AMZN,91.18,92.71,90.55,91.78,9762078
2020-03-30,BABA,54.25,56.05,53.85,54.9,9793402
2020-03-30,COIN,96.28,98.06,95.37,96.82,492860
2020-03-30,CRM,85.62,85.81,84.9,84.95,9636744
2020-03-30,CSCO,58.77,59.04,58.28,58.7,9188269
2020-03-30,DIS,84.2,84.62,83.61,83.76,3385687
2020-03-30,GOOGL,218.12,220.01,214.78,218.37,6086236
2020-03-30,INTC,170.56,170.99,165.57,167.75,8756035
2020-03-30,JPM,145.72,146.55,141.43,143.65,7930225
2020-03-30,MA,130.93,130.99,129.54,129.82,3637729
2020-03-30,META,70.48,71.08,70.48,70.5,7133208
2020-03-30,MSFT,199.95,200.06,199.77,200.02,4745236
2020-03-30,NFLX,111.61,112.58,110.98,111.67,8566534
2020-03-30,NVDA,87.94,89.38,87.75,89.12,2098892
2020-03-30,ORCL,121.32,121.44,119.8,121.35,4302245
2020-03-30,PYPL,149.46,151.19,145.31,148.37,8425205
2020-03-30,SHOP,160.06,161.05,158.19,159.04,3423448
2020-03-30,SQ,101.38,101.55,100.53,101.38,3857868
2020-03-30,TSLA,135.62,135.7,132.14,134.29,8234186
2020-03-30,UBER,119.0,121.27,118.64,120.4,3557391
2020-03-30,V,201.6,204.65,198.77,202.14,4110266
2020-03-31,AAPL,126.25,126.95,125.94,126.67,208428
2020-03-31,ABNB,177.87,179.61,176.66,177.26,9100116
2020-03-31,ADBE,133.05,136.47,132.82,134.98,5487634
2020-03-31,AMD,112.44,113.03,111.99,112.06,1929299
2020-03-31,AMZN,89.56,91.88,89.46,90.92,6140683
2020-03-31,BABA,53.4,54.81,53.26,54.44,4516090
2020-03-31,COIN,96.19,96.38,95.58,96.31,7867845
2020-03-31,CRM,84.03,84.23,82.95,83.54,5970088
2020-03-31,CSCO,57.37,57.77,57.12,57.37,197776
2020-03-31,DIS,82.13,83.51,81.95,82.74,9808174
2020-03-31,GOOGL,220.94,221.11,218.73,219.86,2810949
2020-03-31,INTC,167.77,168.83,166.69,166.72,7210700
2020-03-31,JPM,146.49,146.6,145.9,146.1,2570907
2020-03-31,MA,129.24,132.12,127.39,130.47,2310270
2020-03-31,META,65.46,66.89,65.36,66.17,3484115
2020-03-31,MSFT,201.9,202.1,199.91,202.1,6259564
2020-03-31,NFLX,114.09,114.93,110.96,114.24,5108973
2020-03-31,NVDA,89.12,90.98,88.94,90.08,6695920
2020-03-31,ORCL,121.29,124.26,118.06,121.29,4066949
2020-03-31,PYPL,146.4,146.91,145.77,146.69,9179561
2020-03-31,SHOP,164.13,165.2,162.45,164.02,8582546
2020-03-31,SQ,100.93,100.98,100.07,100.9,2870998
2020-03-31,TSLA,134.93,134.96,131.15,132.23,6695031
2020-03-31,UBER,124.99,126.28,124.37,125.14,7878899
2020-03-31,V,196.11,196.24,195.75,195.88,592227
2020-04-01,AAPL,128.78,130.62,126.57,127.71,2779600
2020-04-01,ABNB,171.19,172.06,169.48,171.84,6390170
2020-04-01,ADBE,139.88,139.93,137.93,138.77,9590990
2020-04-01,AMD,109.9,110.78,108.84,109.76,7330892
2020-04-01,AMZN,92.14,92.49,92.08,92.17,6660126
2020-04-01,BABA,53.98,55.19,53.92,54.35,6138635
2020-04-01,COIN,93.71,98.38,93.11,95.64,6325858
2020-04-01,CRM,83.32,83.94,82.98,83.18,4314681
2020-04-01,CSCO,55.84,56.35,55.55,56.24,3702284
2020-04-01,DIS,82.86,84.0,82.58,83.68,6560141
2020-04-01,GOOGL,215.57,221.12,214.45,217.49,1497055
2020-04-01,INTC,167.34,170.1,167.29,168.28,3701592
2020-04-01,JPM,140.55,141.77,140.41,140.57,2955560
2020-04-01,MA,130.34,131.34,129.91,130.61,7915069
2020-04-01,META,65.57,67.14,65.31,66.11,1642756
2020-04-01,MSFT,208.44,209.46,204.84,205.08,9520066
2020-04-01,NFLX,115.19,116.74,113.95,116.66,1996868
2020-04-01,NVDA,90.41,92.02,89.61,90.4,7392084
2020-04-01,ORCL,123.63,124.48,121.03,122.27,8635462
2020-04-01,PYPL,147.9,147.97,143.41,146.1,8892207
2020-04-01,SHOP,168.07,170.18,163.23,166.62,2695104
2020-04-01,SQ,101.05,102.66,98.74,100.81,9062951
2020-04-01,TSLA,133.62,134.06,133.59,133.95,3944104
2020-04-01,UBER,125.33,128.02,124.63,124.84,416868
2020-04-01,V,197.42,198.17,193.75,197.44,5704493
2020-04-02,AAPL,128.34,130.37,126.49,128.1,9921572
2020-04-02,ABNB,174.63,175.88,171.11,173.19,429421
2020-04-02,ADBE,135.39,138.93,134.37,135.75,2621069
2020-04-02,AMD,111.36,111.63,110.88,111.05,6105631
2020-04-02,AMZN,93.24,93.43,92.81,93.36,7213506
2020-04-02,BABA,54.54,54.76,54.38,54.4,9395624
2020-04-02,COIN,97.26,98.26,96.87,97.68,3597868
2020-04-02,CRM,82.31,82.36,82.16,82.25,4165246
2020-04-02,CSCO,55.96,56.8,55.55,56.54,9423543
2020-04-02,DIS,80.9,82.16,80.74,81.21,4882229
2020-04-02,GOOGL,218.84,223.54,218.14,220.96,345911
2020-04-02,INTC,171.65,174.02,168.43,170.65,4991448
2020-04-02,JPM,132.46,135.04,131.61,132.7,3965341
2020-04-02,MA,131.29,132.57,129.98,132.17,9386569
2020-04-02,META,63.81,64.39,63.75,64.07,421708
2020-04-02,MSFT,211.09,212.04,208.54,210.84,1755231
2020-04-02,NFLX,116.09,116.11,115.05,115.75,1454789
2020-04-02,NVDA,87.65,88.93,86.46,88.3,3635766
2020-04-02,ORCL,121.55,123.49,120.32,122.69,4635836
2020-04-02,PYPL,147.29,150.69,146.7,148.88,7212211
2020-04-02,SHOP,168.23,168.77,162.05,166.74,1592053
2020-04-02,SQ,101.83,102.0,101.46,101.59,7380928
2020-04-02,TSLA,133.25,134.51,131.64,133.72,5790515
2020-04-02,UBER,124.17,126.14,123.6,125.03,8838203
2020-04-02,V,200.19,201.52,196.4,198.37,3078180
2020-04-03,AAPL,127.16,127.53,124.8,126.96,8018305
2020-04-03,ABNB,170.41,172.77,169.62,170.31,1676723
2020-04-03,ADBE,137.73,138.61,135.06,135.5,6636635
2020-04-03,AMD,112.84,114.83,112.39,113.47,2966603
2020-04-03,AMZN,93.09,94.67,92.85,93.29,5670432
2020-04-03,BABA,54.02,54.48,53.92,54.33,9666078
2020-04-03,COIN,96.31,97.41,95.87,97.0,1718991
2020-04-03,CRM,80.67,81.26,79.86,80.92,5314693
2020-04-03,CSCO,56.83,57.45,56.3,56.88,9907688
2020-04-03,DIS,86.71,87.51,84.93,85.4,7489899
2020-04-03,GOOGL,212.21,216.95,210.37,214.57,349268
2020-04-03,INTC,171.82,172.18,170.06,171.54,6075230
2020-04-03,JPM,138.56,139.81,137.5,137.78,1158053
2020-04-03,MA,133.58,133.91,133.06,133.75,2519352
2020-04-03,META,64.71,64.85,62.43,63.82,8272899
2020-04-03,MSFT,210.37,212.18,210.06,211.41,2927530
2020-04-03,NFLX,111.44,114.45,110.75,112.24,2745031
2020-04-03,NVDA,86.23,86.61,85.44,85.66,9176363
2020-04-03,ORCL,124.41,126.27,123.59,124.05,4716952
2020-04-03,PYPL,146.45,150.52,146.19,148.03,8128061
2020-04-03,SHOP,155.76,156.68,155.15,156.57,725749
2020-04-03,SQ,103.19,104.21,102.29,103.23,3467268
2020-04-03,TSLA,135.72,137.9,135.71,136.95,6748819
2020-04-03,UBER,125.37,127.58,124.66,125.9,5245556
2020-04-03,V,193.17,195.01,191.64,192.92,2163818
2020-04-06,AAPL,126.92,127.5,126.0,126.5,6308401
2020-04-06,ABNB,170.3,172.89,169.01,170.41,6773809
2020-04-06,ADBE,140.57,141.21,136.39,138.27,7788934
2020-04-06,AMD,113.84,114.09,112.66,113.6,586845
2020-04-06,AMZN,91.18,92.61,90.55,92.36,971400
2020-04-06,BABA,53.55,54.57,53.06,53.29,1805461
2020-04-06,COIN,100.59,101.9,97.1,99.55,7760204
2020-04-06,CRM,80.42,81.54,79.87,81.49,2532629
2020-04-06,CSCO,58.42,59.02,58.31,58.44,9127859
2020-04-06,DIS,81.41,82.78,80.63,81.53,7536694
2020-04-06,GOOGL,208.78,210.84,208.07,210.17,1341913
2020-04-06,INTC,171.52,173.16,171.34,171.62,307210
2020-04-06,JPM,133.86,136.91,133.47,135.18,1397968
2020-04-06,MA,132.24,132.9,131.48,132.34,2269373
2020-04-06,META,62.92,63.09,61.62,62.75,2209621
2020-04-06,MSFT,202.93,203.38,201.51,201.54,1639677
2020-04-06,NFLX,116.88,117.26,116.32,117.23,7820908
2020-04-06,NVDA,85.46,85.52,84.17,84.81,1385388
2020-04-06,ORCL,125.78,126.51,124.24,124.77,7407256
2020-04-06,PYPL,150.04,150.79,146.72,150.43,695689
2020-04-06,SHOP,154.78,155.51,149.98,154.08,9807390
2020-04-06,SQ,98.42,101.52,97.65,99.8,9070503
2020-04-06,TSLA,134.03,137.23,133.65,135.79,7127713
2020-04-06,UBER,126.62,128.04,126.47,127.34,6684366
2020-04-06,V,195.86,199.2,193.15,194.69,4413920
2020-04-07,AAPL,126.99,127.62,124.51,126.12,1305210
2020-04-07,ABNB,172.5,173.97,170.65,172.28,6717067
2020-04-07,ADBE,136.71,138.69,134.89,137.73,7152571
2020-04-07,AMD,117.08,117.85,115.59,115.87,1078889
2020-04-07,AMZN,93.04,94.51,91.18,91.89,9212952
2020-04-07,BABA,54.88,55.62,54.81,55.04,5577161
2020-04-07,COIN,99.79,100.17,98.39,98.55,3905254
2020-04-07,CRM,81.61,82.82,80.68,81.87,6316894
2020-04-07,CSCO,58.85,59.81,58.28,59.02,473655
2020-04-07,DIS,82.01,82.29,81.31,81.76,172014
2020-04-07,GOOGL,209.1,209.44,202.39,205.56,5984788
2020-04-07,INTC,172.21,174.8,168.75,173.14,6574283
2020-04-07,JPM,137.99,138.01,136.46,136.58,5541111
2020-04-07,MA,134.34,137.81,134.25,135.2,844580
2020-04-07,META,62.07,62.16,62.05,62.06,8212872
2020-04-07,MSFT,204.06,205.57,202.55,204.31,2697080
2020-04-07,NFLX,118.09,118.27,116.19,116.27,3489733
2020-04-07,NVDA,85.53,86.12,84.52,85.62,2538849
2020-04-07,ORCL,128.26,128.76,123.38,125.7,404091
2020-04-07,PYPL,150.49,152.22,148.27,150.24,6326365
2020-04-07,SHOP,158.24,160.68,155.15,156.98,4190214
2020-04-07,SQ,99.24,99.63,98.77,99.31,5935820
